Open Time,Type,Lots,Symbol,Open Price,Close Time,Close Price,Commission,Swap,Net Pips,Net Profit,Max Profit,Max Pips,Max Loss,Max Loss Pips,Magic Number,Comment,Holding Time (Hours),Holding Time
28/10/2025 16:00:20,buy,2.50,GBPCHF,1.05462,03/11/2025 13:00:58,1.06048,-12.50,157.21,58.60,1958.43,1958.43,58.60,-1267.09,-40.70,1,Dragon Wave_LZ3,141.01,5.88days
17/10/2025 10:16:13,buy,1.00,GBPCHF,1.05937,03/11/2025 12:00:37,1.05939,-5.00,157.75,0.20,155.22,849.40,67.00,-1009.97,-88.20,1,Dragon Wave_GZ2,409.74,17.07days
28/10/2025 16:00:17,buy,2.50,GBPCHF,1.05461,03/11/2025 12:00:36,1.05941,-12.50,157.21,48.00,1631.35,1659.28,48.90,-1263.94,-40.60,1,Dragon Wave_GZ3,140.01,5.83days
28/10/2025 16:00:14,buy,2.50,GBPCHF,1.05462,03/11/2025 12:00:33,1.05941,-12.50,157.21,47.90,1628.29,1656.18,48.80,-1267.09,-40.70,1,Dragon Wave_EZ3,140.01,5.83days
17/10/2025 10:16:12,buy,1.00,GBPCHF,1.05956,03/11/2025 12:00:33,1.05941,-5.00,157.75,-1.50,134.16,825.47,65.10,-1033.89,-90.10,1,Dragon Wave_EZ2,409.74,17.07days
17/10/2025 10:16:16,buy,1.00,GBPCHF,1.05922,03/11/2025 11:00:33,1.05837,-5.00,157.75,-8.50,47.35,868.29,68.50,-991.09,-86.70,1,Dragon Wave_NZ2,408.74,17.03days
28/10/2025 16:00:21,buy,2.50,GBPCHF,1.05457,03/11/2025 11:00:32,1.05837,-12.50,157.21,38.00,1322.65,1325.90,38.10,-1251.36,-40.20,1,Dragon Wave_NZ3,139.00,5.79days
28/10/2025 16:00:19,buy,1.00,GBPCHF,1.05461,31/10/2025 21:00:35,1.05716,-5.00,52.46,25.50,364.34,364.34,25.50,-505.58,-40.60,1,Dragon Wave_KZ2,77.00,3.21days
28/10/2025 16:00:18,buy,1.00,GBPCHF,1.05461,31/10/2025 21:00:34,1.05716,-5.00,52.46,25.50,364.34,364.34,25.50,-505.58,-40.60,1,Dragon Wave_IZ2,77.00,3.21days
29/10/2025 18:00:19,buy,1.00,USDCAD,1.38953,30/10/2025 13:58:00,1.39833,-5.00,2.85,88.00,627.17,627.17,88.00,-46.04,-5.70,1,Dragon Wave_IZ2,19.96,19.96hrs
29/10/2025 18:00:20,buy,1.00,USDCAD,1.38952,30/10/2025 13:54:37,1.39784,-5.00,2.85,83.20,593.05,593.77,83.30,-45.32,-5.60,1,Dragon Wave_KZ2,19.90,19.90hrs
29/10/2025 18:00:17,buy,1.00,USDCAD,1.38953,30/10/2025 13:40:53,1.39736,-5.00,2.85,78.30,558.19,558.19,78.30,-46.04,-5.70,1,Dragon Wave_FZ2,19.68,19.68hrs
17/10/2025 10:14:31,buy,1.00,EURCHF,0.92286,29/10/2025 14:00:15,0.92799,-5.00,24.03,51.30,662.54,665.01,51.50,-214.86,-17.00,1,Dragon Wave_HZ2,291.76,12.16days
16/10/2025 05:00:26,buy,1.00,EURCHF,0.92659,29/10/2025 13:00:20,0.92720,-5.00,26.44,6.10,98.07,457.29,36.90,-683.48,-54.30,1,Dragon Wave_CZ2,320.00,13.33days
17/10/2025 10:14:26,buy,2.50,EURCHF,0.92288,29/10/2025 13:00:19,0.92720,-12.50,60.08,43.20,1404.28,1422.97,43.80,-543.46,-17.20,1,Dragon Wave_CZ3,290.76,12.12days
15/10/2025 20:00:08,buy,1.00,EURCHF,0.92747,29/10/2025 12:00:31,0.92690,-5.00,33.63,-5.70,-42.96,354.23,28.10,-787.42,-63.10,1,Dragon Wave_JZ2,328.01,13.67days
17/10/2025 10:14:32,buy,2.50,EURCHF,0.92283,29/10/2025 12:00:30,0.92692,-12.50,60.08,40.90,1331.73,1341.73,41.20,-527.68,-16.70,1,Dragon Wave_JZ3,289.77,12.07days
17/10/2025 05:00:31,buy,1.00,EURCHF,0.92611,29/10/2025 10:33:24,0.92674,-5.00,24.03,6.30,98.10,109.57,7.60,-625.27,-49.50,1,Dragon Wave_OZ2,293.55,12.23days
17/10/2025 10:14:34,buy,2.50,EURCHF,0.92284,29/10/2025 10:33:22,0.92674,-12.50,60.08,39.00,1271.34,1299.56,40.30,-530.83,-16.80,1,Dragon Wave_OZ3,288.31,12.01days
14/10/2025 12:02:47,buy,1.00,EURCHF,0.92862,27/10/2025 11:00:17,0.92681,-5.00,31.20,-18.10,-200.87,296.13,23.90,-930.26,-74.60,1,Dragon Wave_LZ2,310.96,12.96days
17/10/2025 05:00:30,buy,2.50,EURCHF,0.92608,27/10/2025 11:00:15,0.92681,-12.50,48.06,7.30,264.51,283.34,7.90,-1553.72,-49.20,1,Dragon Wave_LZ3,246.00,10.25days
20/10/2025 18:01:10,buy,6.25,EURCHF,0.92197,27/10/2025 11:00:13,0.92678,-31.25,105.07,48.10,3845.26,3916.02,49.00,-655.48,-8.10,1,Dragon Wave_LZ4,160.98,6.71days
15/10/2025 19:00:22,buy,2.50,EURCHF,0.92783,27/10/2025 10:57:18,0.92700,-12.50,72.06,-8.30,-200.71,772.83,24.50,-2082.20,-66.70,1,Dragon Wave_EZ3,279.95,11.66days
08/10/2025 13:00:18,buy,1.00,EURCHF,0.92992,27/10/2025 10:57:18,0.92700,-5.00,46.52,-29.20,-324.74,392.97,31.20,-1079.11,-87.60,1,Dragon Wave_EZ2,453.95,18.91days
17/10/2025 10:14:27,buy,6.25,EURCHF,0.92293,27/10/2025 10:57:17,0.92699,-31.25,120.12,40.60,3271.69,3271.69,40.60,-1398.12,-17.70,1,Dragon Wave_EZ4,240.71,10.03days
17/10/2025 10:14:30,buy,1.00,EURCHF,0.92287,27/10/2025 01:00:07,0.92595,-5.00,19.22,30.80,401.01,417.40,32.10,-216.12,-17.10,1,Dragon Wave_GZ2,230.76,9.62days
13/10/2025 01:00:21,buy,1.00,EURCHF,0.92966,27/10/2025 00:15:27,0.92588,-5.00,33.58,-37.80,-446.12,247.53,20.30,-1059.21,-85.00,1,Dragon Wave_NZ2,335.25,13.97days
16/10/2025 05:00:31,buy,2.50,EURCHF,0.92659,27/10/2025 00:15:26,0.92588,-12.50,54.08,-7.10,-181.34,1143.23,36.90,-1708.70,-54.30,1,Dragon Wave_NZ3,259.25,10.80days
17/10/2025 10:14:33,buy,6.25,EURCHF,0.92285,27/10/2025 00:15:25,0.92586,-31.25,120.12,30.10,2451.41,2451.41,30.10,-1334.98,-16.90,1,Dragon Wave_NZ4,230.01,9.58days
17/10/2025 10:14:31,buy,1.00,EURCHF,0.92283,24/10/2025 15:00:25,0.92500,-5.00,16.82,21.70,284.29,366.48,29.30,-211.07,-16.70,1,Dragon Wave_IZ2,172.76,7.20days
17/10/2025 10:14:29,buy,1.00,EURCHF,0.92286,23/10/2025 06:00:18,0.92463,-5.00,14.42,17.70,231.40,362.70,29.00,-214.86,-17.00,1,Dragon Wave_FZ2,139.76,5.82days
10/10/2025 16:00:14,buy,1.00,GBPCAD,1.85702,10/10/2025 19:53:59,1.86884,-5.00,0.00,118.20,838.77,888.48,125.10,-65.77,-8.50,1,Dragon Wave_AZ2,3.90,3.90hrs
